CustomerID,PurchaseDate,TransactionAmount,ProductInformation,OrderID,Location
8490,2023-03-14,847.44,Product D,890852,Paris
4812,2023-03-14,521.75,Product D,892610,London
5558,2023-03-14,517.27,Product C,896192,Paris
3363,2023-03-14,614.76,Product B,891436,Paris
7563,2023-03-14,432.39,Product A,892953,Tokyo
5107,2023-03-14,325.9,Product B,897415,Tokyo
8790,2023-03-14,645.16,Product C,892094,Paris
6295,2023-03-14,640.76,Product C,897236,Paris
2658,2023-03-14,1307.77,Product A,895904,Paris
2879,2023-03-14,488.84,Product C,895369,London
9689,2023-03-14,1371.07,Product C,896037,Paris
8770,2023-03-14,1104.64,Product D,890569,London
5105,2023-03-14,593.87,Product A,891454,New York
2847,2023-03-14,534.67,Product A,891756,Paris
7434,2023-03-15,568.8,Product D,894101,Paris
9418,2023-03-15,975.68,Product A,890893,New York
3173,2023-03-15,741.67,Product D,895679,Paris
2556,2023-03-15,116.12,Product C,896969,Paris
3538,2023-03-15,446.5,Product D,890584,Paris
7054,2023-03-15,313.02,Product B,892219,New York
2035,2023-03-15,878.64,Product C,895003,Paris
7606,2023-03-15,1321.65,Product D,893060,Paris
9700,2023-03-15,642.94,Product C,891652,New York
8324,2023-03-15,1021.91,Product D,892575,New York
4755,2023-03-15,297.66,Product C,891413,Tokyo
7797,2023-03-15,613.35,Product D,890420,Tokyo
2752,2023-03-15,565.45,Product A,891914,Tokyo
8273,2023-03-15,1422.0,Product A,896247,Paris
8542,2023-03-16,1217.91,Product A,892886,Tokyo
1645,2023-03-16,733.47,Product C,892365,London
1440,2023-03-16,475.63,Product C,897735,Tokyo
8001,2023-03-16,476.28,Product B,896836,Tokyo
3926,2023-03-16,1035.31,Product C,897284,London
8300,2023-03-16,270.02,Product A,896248,New York
6850,2023-03-16,769.71,Product D,896552,New York
7883,2023-03-16,1785.19,Product D,893196,Tokyo
3578,2023-03-16,757.06,Product A,893029,New York
9622,2023-03-16,376.72,Product A,897227,Paris
6077,2023-03-16,1006.13,Product D,890704,Tokyo
7753,2023-03-16,1375.92,Product B,892019,Tokyo
4868,2023-03-16,1650.39,Product A,897010,Tokyo
2741,2023-03-16,240.16,Product D,890292,Tokyo
5819,2023-03-16,1112.04,Product A,893645,Tokyo
3173,2023-03-16,718.23,Product C,895682,Tokyo
2200,2023-03-16,154.12,Product B,890460,London
7334,2023-03-17,627.89,Product A,892722,Tokyo
4893,2023-03-17,436.26,Product D,892490,New York
6816,2023-03-17,1477.34,Product C,891213,Tokyo
7824,2023-03-17,468.07,Product D,894740,Paris
2293,2023-03-17,189.12,Product D,894912,Tokyo
7179,2023-03-17,316.22,Product B,895477,New York
5334,2023-03-17,1046.23,Product D,896446,Paris
2911,2023-03-17,502.9,Product C,890971,New York
3041,2023-03-17,258.71,Product B,895795,Tokyo
6742,2023-03-17,351.87,Product D,891919,Tokyo
9210,2023-03-17,974.84,Product A,894164,New York
9901,2023-03-17,520.63,Product B,894333,Paris
8001,2023-03-17,699.51,Product B,896835,New York
2194,2023-03-17,486.09,Product D,896419,London
2404,2023-03-17,1689.24,Product D,896341,London
9561,2023-03-17,1028.16,Product B,890935,New York
1108,2023-03-17,1277.09,Product A,894125,New York
1166,2023-03-17,314.72,Product B,894332,Paris
4788,2023-03-17,391.67,Product A,893123,New York
2658,2023-03-17,1328.24,Product D,895898,London
9740,2023-03-18,813.49,Product B,890648,New York
8225,2023-03-18,254.76,Product B,892664,Tokyo
4533,2023-03-18,288.77,Product D,896797,Paris
8179,2023-03-18,255.78,Product D,895842,New York
3578,2023-03-18,508.17,Product B,893028,Paris
7670,2023-03-18,986.05,Product B,894206,Tokyo
6439,2023-03-18,518.06,Product D,894429,London
2658,2023-03-18,1733.95,Product C,895895,London
5087,2023-03-18,1248.52,Product A,890269,Paris
3406,2023-03-18,1614.25,Product B,890446,Paris
7018,2023-03-18,427.44,Product A,897520,Paris
9693,2023-03-18,590.4,Product A,894214,London
3173,2023-03-18,626.2,Product A,895680,Tokyo
7809,2023-03-18,1614.56,Product C,895668,Paris
3695,2023-03-18,751.22,Product B,891935,Paris
4371,2023-03-18,1192.13,Product D,892188,New York
1046,2023-03-18,154.22,Product D,892209,New York
2527,2023-03-18,868.41,Product A,891727,New York
7807,2023-03-18,591.86,Product D,896795,Paris
2843,2023-03-18,1036.75,Product B,893406,New York
8178,2023-03-18,372.26,Product C,891324,Tokyo
9376,2023-03-18,1100.67,Product C,894613,Paris
5342,2023-03-19,255.31,Product A,892701,Tokyo
4714,2023-03-19,296.78,Product A,896025,London
3697,2023-03-19,95.29,Product C,893103,Paris
4762,2023-03-19,1578.67,Product D,891852,New York
2970,2023-03-19,663.95,Product B,897721,New York
9689,2023-03-19,1166.26,Product D,896039,Paris
3832,2023-03-19,322.14,Product A,894091,Paris
5076,2023-03-19,197.94,Product A,891599,Tokyo
4804,2023-03-19,707.97,Product D,891709,New York
9266,2023-03-19,1981.23,Product A,895102,Paris
2336,2023-03-19,417.42,Product B,892117,New York
6293,2023-03-19,648.38,Product A,891111,New York
5499,2023-03-19,424.39,Product A,893730,London
2075,2023-03-19,728.47,Product C,892419,Paris
7670,2023-03-20,1497.35,Product D,894211,Paris
1510,2023-03-20,738.54,Product D,891089,New York
7622,2023-03-20,496.61,Product A,897300,Tokyo
6400,2023-03-20,1283.83,Product B,895307,Tokyo
3267,2023-03-20,917.43,Product A,897196,Paris
2848,2023-03-20,1305.9,Product A,890337,Tokyo
4150,2023-03-20,525.47,Product C,891814,Paris
1514,2023-03-20,1012.51,Product C,897153,Tokyo
8736,2023-03-20,234.67,Product D,897312,Tokyo
6986,2023-03-20,508.13,Product A,894348,Paris
1990,2023-03-20,763.7,Product A,897696,Paris
3509,2023-03-20,1231.25,Product C,893912,New York
8199,2023-03-20,651.63,Product D,894309,Paris
2139,2023-03-20,394.98,Product C,890299,Paris
3578,2023-03-20,815.03,Product C,893030,New York
6869,2023-03-20,634.92,Product A,896481,New York
4401,2023-03-20,641.67,Product A,890387,London
9897,2023-03-20,504.03,Product C,894699,New York
3384,2023-03-20,510.58,Product D,895870,New York
5334,2023-03-20,779.35,Product A,896448,Paris
8982,2023-03-21,918.86,Product C,895240,Paris
2975,2023-03-21,1169.12,Product A,897134,Paris
9418,2023-03-21,806.1,Product A,890888,Paris
6399,2023-03-21,923.23,Product D,893697,New York
6107,2023-03-21,377.48,Product B,893319,Tokyo
4943,2023-03-21,383.02,Product D,891511,New York
7457,2023-03-21,309.16,Product D,894886,London
5476,2023-03-21,183.85,Product D,890847,Paris
5520,2023-03-21,1321.21,Product C,896286,Tokyo
9376,2023-03-21,894.68,Product C,894606,Paris
2124,2023-03-21,876.98,Product D,896344,Tokyo
1136,2023-03-21,509.7,Product A,890598,Paris
7797,2023-03-21,968.88,Product A,890416,London
5470,2023-03-21,556.42,Product D,891418,Tokyo
1230,2023-03-21,947.06,Product A,897411,London
5938,2023-03-21,552.33,Product A,897661,New York
5179,2023-03-21,398.01,Product B,896364,Tokyo
7865,2023-03-21,714.33,Product A,894404,London
8370,2023-03-21,1063.19,Product B,895971,London
6822,2023-03-21,414.34,Product A,894984,London
3287,2023-03-21,499.78,Product C,891778,Tokyo
8598,2023-03-21,860.39,Product B,897062,London
4475,2023-03-21,208.96,Product A,892812,Paris
6873,2023-03-21,335.0,Product A,894266,London
7807,2023-03-22,838.68,Product B,896787,Paris
7078,2023-03-22,347.67,Product B,895288,Tokyo
5272,2023-03-22,485.54,Product B,891558,Paris
4812,2023-03-22,694.59,Product C,892603,London
4090,2023-03-22,216.63,Product A,895575,Paris
4762,2023-03-22,764.59,Product A,891853,New York
2229,2023-03-22,458.04,Product C,895260,Paris
4401,2023-03-22,453.09,Product C,890375,Paris
2121,2023-03-22,160.1,Product D,891322,Paris
5087,2023-03-22,1093.7,Product D,890282,Tokyo
8925,2023-03-22,266.15,Product C,892039,Paris
7606,2023-03-22,1554.59,Product B,893050,London
2975,2023-03-22,723.72,Product B,897115,Paris
5033,2023-03-22,696.68,Product C,894726,Paris
8254,2023-03-22,262.15,Product B,893208,Tokyo
5664,2023-03-22,490.28,Product A,895215,Paris
8429,2023-03-22,1098.47,Product B,891024,Tokyo
6077,2023-03-22,945.78,Product D,890701,Tokyo
8511,2023-03-22,352.18,Product A,896058,Tokyo
1520,2023-03-22,491.09,Product D,890126,Paris
2296,2023-03-23,1372.64,Product B,891273,London
4608,2023-03-23,744.17,Product A,890008,Tokyo
3926,2023-03-23,741.77,Product D,897275,London
5582,2023-03-23,605.76,Product A,896656,Paris
4792,2023-03-23,677.47,Product D,892307,Paris
4909,2023-03-23,617.91,Product B,890396,Tokyo
3604,2023-03-23,137.61,Product D,897140,New York
5920,2023-03-23,1194.95,Product A,891638,London
2234,2023-03-23,301.71,Product C,891294,New York
8324,2023-03-23,1917.84,Product D,892572,New York
3926,2023-03-23,704.25,Product B,897283,London
1990,2023-03-23,1590.9,Product C,897668,Tokyo
5670,2023-03-23,591.69,Product A,890085,London
6638,2023-03-23,800.07,Product B,890168,New York
2153,2023-03-23,552.08,Product B,896845,Paris
4302,2023-03-23,446.16,Product B,890261,Paris
3555,2023-03-23,494.82,Product B,896190,New York
3719,2023-03-23,199.0,Product A,894879,Paris
8640,2023-03-23,207.1,Product C,895652,New York
1530,2023-03-23,620.21,Product C,894817,Tokyo
8715,2023-03-23,246.66,Product C,894076,Paris
5923,2023-03-23,677.38,Product B,895951,Paris
2551,2023-03-23,560.19,Product B,893801,London
1392,2023-03-23,886.99,Product B,893841,London
7916,2023-03-23,854.44,Product C,894812,Tokyo
8254,2023-03-23,382.82,Product D,893212,Tokyo
7557,2023-03-23,1610.32,Product D,893805,Paris
3945,2023-03-24,1033.03,Product C,896380,Paris
4164,2023-03-24,616.82,Product A,891335,New York
3945,2023-03-24,535.06,Product C,896388,Paris
2124,2023-03-24,1177.7,Product A,896345,Paris
7557,2023-03-24,1755.26,Product B,893811,Paris
6267,2023-03-24,278.22,Product B,894870,New York
8450,2023-03-24,393.06,Product A,897491,London
9510,2023-03-24,1749.45,Product B,895487,Paris
6319,2023-03-24,607.2,Product D,896982,London
1514,2023-03-24,706.72,Product A,897160,Tokyo
9508,2023-03-24,910.75,Product D,893932,Tokyo
9148,2023-03-24,349.28,Product C,890092,Paris
1212,2023-03-24,519.94,Product B,895995,New York
4185,2023-03-24,640.88,Product B,895707,New York
5557,2023-03-24,274.55,Product D,890466,Tokyo
8370,2023-03-24,526.27,Product A,895979,Paris
2139,2023-03-25,367.51,Product A,890298,Paris
8625,2023-03-25,468.67,Product D,892392,New York
1011,2023-03-25,793.31,Product D,892733,Tokyo
5938,2023-03-25,746.47,Product B,897657,London
8381,2023-03-25,706.99,Product B,897468,Tokyo
3945,2023-03-25,1084.48,Product D,896373,Paris
5670,2023-03-25,1077.88,Product C,890082,Tokyo
2296,2023-03-25,1354.35,Product A,891276,Tokyo
7735,2023-03-25,185.28,Product D,893926,London
4116,2023-03-25,604.14,Product A,894391,New York
7437,2023-03-25,838.72,Product C,892934,Paris
6934,2023-03-25,556.95,Product D,894992,New York
8532,2023-03-25,287.81,Product A,897461,London
5471,2023-03-25,380.9,Product B,893543,Paris
5033,2023-03-25,842.14,Product C,894727,Paris
9210,2023-03-25,876.9,Product C,894148,New York
2654,2023-03-25,167.15,Product D,893200,Tokyo
8355,2023-03-26,331.56,Product A,891592,London
6381,2023-03-26,407.83,Product C,896695,New York
5334,2023-03-26,1028.32,Product D,896459,Paris
4893,2023-03-26,272.37,Product B,892488,Paris
3230,2023-03-26,503.81,Product B,896307,Paris
5350,2023-03-26,397.55,Product B,895080,Tokyo
4990,2023-03-26,491.6,Product B,890956,Tokyo
9008,2023-03-26,1515.51,Product A,890684,Paris
5221,2023-03-26,858.09,Product B,897321,London
3443,2023-03-26,312.42,Product D,897595,Tokyo
8195,2023-03-26,778.86,Product D,890871,London
2940,2023-03-26,971.66,Product B,894583,Tokyo
9452,2023-03-26,530.59,Product C,896983,London
8517,2023-03-26,224.01,Product D,895455,London
3223,2023-03-26,652.47,Product D,897296,New York
2879,2023-03-26,517.07,Product D,895373,London
4232,2023-03-26,1884.69,Product D,893668,Tokyo
4483,2023-03-26,432.68,Product D,895197,New York
4743,2023-03-26,1193.42,Product B,893463,New York
9210,2023-03-26,490.93,Product B,894155,New York
7670,2023-03-26,1778.43,Product B,894203,Tokyo
3406,2023-03-26,1669.2,Product A,890452,London
6876,2023-03-26,1687.57,Product C,896667,London
5477,2023-03-26,591.05,Product C,895535,Paris
7521,2023-03-27,462.56,Product B,892648,New York
9510,2023-03-27,1617.93,Product C,895490,New York
6303,2023-03-27,366.73,Product A,895859,Tokyo
9841,2023-03-27,721.48,Product D,891690,Paris
2940,2023-03-27,830.35,Product C,894599,New York
3656,2023-03-27,143.59,Product A,897107,New York
7916,2023-03-27,420.92,Product D,894807,New York
3230,2023-03-27,731.35,Product B,896311,London
3219,2023-03-27,269.42,Product A,892379,London
8311,2023-03-27,197.34,Product B,891540,Paris
6876,2023-03-27,1190.41,Product C,896673,London
4029,2023-03-27,492.94,Product D,892913,Tokyo
7453,2023-03-27,747.52,Product D,893064,Tokyo
3704,2023-03-27,815.9,Product C,896815,New York
5334,2023-03-27,964.98,Product B,896452,Paris
4608,2023-03-27,930.66,Product D,890019,Paris
6638,2023-03-27,1200.65,Product D,890170,Paris
1803,2023-03-27,286.28,Product C,890778,New York
9689,2023-03-27,794.23,Product C,896050,Paris
8195,2023-03-27,727.13,Product B,890861,New York
9615,2023-03-27,199.6,Product B,894897,Tokyo
5558,2023-03-28,871.59,Product C,896191,Tokyo
6614,2023-03-28,1019.1,Product C,893497,London
6008,2023-03-28,630.46,Product A,895583,London
9582,2023-03-28,422.7,Product C,897442,Paris
9004,2023-03-28,1355.36,Product C,894576,Tokyo
3852,2023-03-28,722.95,Product C,896513,Paris
5920,2023-03-28,1652.64,Product D,891618,London
1120,2023-03-28,1496.59,Product C,894232,Tokyo
7484,2023-03-28,725.0,Product D,890994,London
5949,2023-03-28,592.46,Product B,893937,Tokyo
3880,2023-03-28,800.53,Product B,897545,Paris
8863,2023-03-28,254.69,Product B,893770,New York
8094,2023-03-28,1174.32,Product A,892618,Paris
8399,2023-03-28,401.85,Product D,893775,London
8982,2023-03-28,1111.53,Product D,895242,Paris
4762,2023-03-28,923.39,Product D,891849,New York
5201,2023-03-28,452.7,Product B,896088,London
8094,2023-03-28,1630.3,Product C,892631,Tokyo
5747,2023-03-28,470.83,Product C,896500,Tokyo
4614,2023-03-28,1460.41,Product D,891997,London
3926,2023-03-28,695.13,Product D,897267,London
3399,2023-03-28,1326.98,Product C,892280,Paris
6850,2023-03-29,1648.57,Product A,896559,Paris
2404,2023-03-29,1566.86,Product D,896338,London
7955,2023-03-29,877.86,Product C,890625,Paris
8324,2023-03-29,1714.88,Product B,892564,Paris
6617,2023-03-29,117.13,Product C,891542,New York
4161,2023-03-29,864.93,Product C,890155,London
9751,2023-03-29,496.4,Product B,895766,Paris
5853,2023-03-29,320.6,Product C,891698,Tokyo
1372,2023-03-29,439.43,Product A,892453,Tokyo
3555,2023-03-29,372.22,Product D,896189,New York
3443,2023-03-29,235.73,Product D,897596,New York
3697,2023-03-29,143.19,Product C,893102,New York
1651,2023-03-29,140.57,Product A,891754,London
4387,2023-03-29,1204.33,Product B,895136,New York
1891,2023-03-29,1097.66,Product D,896931,Tokyo
5558,2023-03-29,624.23,Product A,896196,Paris
6277,2023-03-29,1729.62,Product D,894789,Tokyo
7825,2023-03-29,308.22,Product B,894947,New York
7146,2023-03-29,373.39,Product B,893741,Tokyo
1612,2023-03-29,496.13,Product A,895809,Paris
9689,2023-03-29,1277.22,Product C,896047,Paris
6400,2023-03-30,1057.13,Product A,895313,Paris
1392,2023-03-30,591.56,Product C,893843,New York
4617,2023-03-30,1030.05,Product A,894931,London
4054,2023-03-30,619.15,Product A,891432,Tokyo
2999,2023-03-30,242.05,Product C,895537,Paris
2296,2023-03-30,1637.46,Product D,891289,London
5819,2023-03-30,1284.6,Product B,893655,Tokyo
4624,2023-03-30,899.07,Product B,897345,London
8135,2023-03-30,1409.35,Product D,891376,New York
8814,2023-03-30,396.08,Product A,890001,New York
8816,2023-03-30,139.21,Product B,892486,Tokyo
4743,2023-03-30,894.11,Product C,893478,Paris
2494,2023-03-30,303.32,Product D,890949,New York
1372,2023-03-30,374.48,Product A,892460,Paris
8179,2023-03-30,342.27,Product C,895844,Tokyo
6077,2023-03-30,461.02,Product C,890703,Paris
6644,2023-03-30,526.0,Product D,895513,Tokyo
6399,2023-03-31,569.26,Product B,893687,New York
3280,2023-03-31,748.3,Product D,895052,New York
9702,2023-03-31,101.23,Product A,893389,Tokyo
9004,2023-03-31,1559.95,Product A,894574,Tokyo
5843,2023-03-31,500.63,Product A,892031,New York
5520,2023-03-31,1498.32,Product D,896276,Tokyo
7984,2023-03-31,151.53,Product A,895471,Tokyo
4401,2023-03-31,930.45,Product B,890384,Paris
6829,2023-03-31,1295.29,Product B,894488,New York
7770,2023-03-31,365.42,Product D,890410,Paris
5067,2023-03-31,543.7,Product D,892358,London
9128,2023-03-31,624.87,Product A,890115,Paris
9289,2023-03-31,696.11,Product C,893172,Tokyo
2194,2023-03-31,581.9,Product B,896418,Paris
9901,2023-03-31,452.16,Product A,894335,London
4014,2023-03-31,152.5,Product A,897040,London
9210,2023-03-31,899.94,Product D,894165,London
9806,2023-03-31,156.54,Product C,896643,London
6482,2023-03-31,609.26,Product A,890571,London
9008,2023-03-31,1494.76,Product D,890667,Paris
1514,2023-03-31,1154.75,Product A,897157,Tokyo
2425,2023-03-31,972.24,Product B,893111,London
6714,2023-04-01,170.58,Product D,894530,Paris
6134,2023-04-01,463.68,Product B,895057,Paris
2344,2023-04-01,951.67,Product A,892157,Paris
3509,2023-04-01,819.41,Product A,893917,Paris
6828,2023-04-01,497.85,Product D,893286,New York
1984,2023-04-01,272.82,Product D,892326,Paris
1108,2023-04-01,1500.13,Product C,894132,London
2658,2023-04-01,1120.53,Product D,895906,London
6934,2023-04-01,396.12,Product C,894988,London
2658,2023-04-01,1566.42,Product A,895900,London
3704,2023-04-01,1183.13,Product B,896812,Tokyo
1992,2023-04-01,730.54,Product C,893273,London
4700,2023-04-01,161.47,Product C,892378,Paris
4022,2023-04-01,652.13,Product B,891308,Tokyo
6869,2023-04-01,557.69,Product C,896476,New York
1029,2023-04-01,1153.66,Product B,897635,New York
7781,2023-04-01,647.68,Product A,890308,Paris
4196,2023-04-01,1090.13,Product A,896701,London
7275,2023-04-02,1062.18,Product A,895144,Paris
9821,2023-04-02,558.36,Product D,891352,London
4990,2023-04-02,419.65,Product B,890958,Paris
3880,2023-04-02,625.13,Product A,897546,London
4232,2023-04-02,983.91,Product A,893674,Tokyo
6327,2023-04-02,440.63,Product B,897218,New York
6482,2023-04-02,588.12,Product D,890575,London
5011,2023-04-02,519.75,Product D,893962,Tokyo
1392,2023-04-02,649.9,Product B,893842,London
6850,2023-04-02,779.93,Product C,896539,Paris
4485,2023-04-02,203.86,Product D,897477,Tokyo
6781,2023-04-02,241.1,Product A,896758,New York
8598,2023-04-02,1018.7,Product D,897065,New York
5173,2023-04-02,227.48,Product D,890252,Paris
3878,2023-04-02,920.51,Product A,891048,Tokyo
8179,2023-04-02,297.31,Product C,895839,New York
2072,2023-04-02,148.65,Product A,891575,New York
6077,2023-04-02,574.06,Product C,890697,Paris
9105,2023-04-02,1356.66,Product D,892067,Paris
3463,2023-04-02,525.82,Product A,892674,New York
1011,2023-04-03,581.73,Product C,892727,Paris
8790,2023-04-03,383.01,Product B,892097,Tokyo
4111,2023-04-03,527.89,Product D,892735,New York
9751,2023-04-03,904.92,Product B,895764,Paris
4150,2023-04-03,683.2,Product B,891803,New York
3363,2023-04-03,617.11,Product D,891441,New York
8982,2023-04-03,1181.04,Product C,895243,Paris
7862,2023-04-03,1203.12,Product D,896896,Tokyo
5819,2023-04-03,1236.25,Product D,893637,Tokyo
6669,2023-04-03,246.31,Product D,897727,Tokyo
2011,2023-04-03,199.8,Product B,896866,Paris
7781,2023-04-03,356.23,Product C,890303,Tokyo
6439,2023-04-03,854.86,Product D,894426,London
3485,2023-04-03,489.63,Product B,891080,New York
4770,2023-04-03,447.81,Product B,894832,Tokyo
2527,2023-04-03,751.4,Product D,891732,London
1212,2023-04-03,464.07,Product C,895993,Tokyo
5742,2023-04-03,929.28,Product B,892520,London
9426,2023-04-03,1101.02,Product D,896632,London
5221,2023-04-04,806.18,Product B,897317,New York
7022,2023-04-04,1171.08,Product C,897379,Paris
8609,2023-04-04,600.89,Product C,891570,London
3287,2023-04-04,822.95,Product C,891788,Tokyo
4111,2023-04-04,652.98,Product D,892738,London
1715,2023-04-04,1015.64,Product B,892545,London
5905,2023-04-04,162.7,Product D,897486,New York
3509,2023-04-04,1009.25,Product B,893919,New York
5331,2023-04-04,442.08,Product D,893004,Paris
6582,2023-04-04,717.96,Product D,895615,Tokyo
2417,2023-04-04,702.57,Product B,892241,Paris
9444,2023-04-04,422.45,Product D,893306,London
8859,2023-04-04,163.41,Product B,894397,Tokyo
1120,2023-04-04,1352.05,Product D,894222,Tokyo
3369,2023-04-05,731.02,Product C,893130,London
5051,2023-04-05,517.98,Product B,891464,London
2988,2023-04-05,1068.63,Product C,893895,Paris
7453,2023-04-05,980.31,Product D,893070,Tokyo
6085,2023-04-05,403.94,Product A,891604,Paris
1742,2023-04-05,214.08,Product B,890353,Tokyo
2524,2023-04-05,258.0,Product A,890291,London
7753,2023-04-05,1273.02,Product C,892013,Tokyo
3267,2023-04-05,785.94,Product D,897205,London
9465,2023-04-05,1187.28,Product C,891942,London
1029,2023-04-05,639.03,Product C,897626,Tokyo
6420,2023-04-05,1050.29,Product A,892863,Paris
9363,2023-04-05,515.54,Product C,894072,New York
3858,2023-04-05,295.99,Product A,890947,London
5853,2023-04-05,438.4,Product A,891694,New York
4029,2023-04-05,339.64,Product A,892916,New York
8369,2023-04-05,504.09,Product D,896935,London
4196,2023-04-05,1209.31,Product D,896711,London
4630,2023-04-05,261.18,Product B,892742,London
9621,2023-04-05,131.13,Product C,895329,Tokyo
4291,2023-04-05,584.26,Product A,891536,London
7981,2023-04-06,964.08,Product B,891151,London
3369,2023-04-06,723.39,Product B,893136,London
2658,2023-04-06,921.16,Product C,895890,Paris
6730,2023-04-06,741.2,Product A,892818,Tokyo
2531,2023-04-06,1055.87,Product D,893335,New York
8612,2023-04-06,700.93,Product B,895600,Tokyo
4812,2023-04-06,726.63,Product B,892612,London
1612,2023-04-06,503.81,Product A,895815,Paris
6517,2023-04-06,517.91,Product B,897341,New York
6439,2023-04-06,506.71,Product C,894431,London
6986,2023-04-06,626.03,Product B,894346,New York
5747,2023-04-06,803.53,Product A,896490,Tokyo
2682,2023-04-06,313.87,Product A,893229,Tokyo
7543,2023-04-06,390.75,Product C,892950,London
7666,2023-04-06,317.95,Product B,895078,London
6638,2023-04-06,1012.82,Product A,890166,Paris
5371,2023-04-06,782.41,Product A,891245,London
4387,2023-04-06,1779.05,Product B,895134,New York
8490,2023-04-06,956.77,Product C,890849,New York
4982,2023-04-06,1589.89,Product D,897717,Paris
9426,2023-04-06,1774.27,Product B,896619,Paris
3793,2023-04-06,446.68,Product B,892708,London
4029,2023-04-07,502.44,Product D,892915,New York
2691,2023-04-07,385.73,Product A,895636,London
2988,2023-04-07,1046.26,Product D,893892,Paris
5521,2023-04-07,178.27,Product C,893391,New York
9625,2023-04-07,224.83,Product B,891955,New York
1990,2023-04-07,1539.66,Product B,897681,Tokyo
9369,2023-04-07,168.21,Product C,890928,London
9897,2023-04-07,999.87,Product D,894693,Tokyo
5511,2023-04-07,667.56,Product B,893597,Tokyo
7753,2023-04-07,1259.47,Product B,892010,New York
2617,2023-04-07,1141.71,Product B,890214,New York
5694,2023-04-07,567.31,Product A,893782,Paris
9444,2023-04-07,254.35,Product B,893305,New York
4470,2023-04-07,449.13,Product D,897509,Paris
8001,2023-04-07,488.54,Product D,896839,Tokyo
5087,2023-04-07,1105.53,Product C,890272,Paris
4475,2023-04-07,293.9,Product A,892807,New York
5469,2023-04-07,1481.84,Product B,893613,New York
8273,2023-04-07,1172.3,Product D,896245,Paris
7022,2023-04-07,872.14,Product D,897383,Paris
6411,2023-04-08,143.18,Product D,895696,New York
9897,2023-04-08,1102.67,Product B,894702,New York
5843,2023-04-08,484.37,Product A,892028,New York
5582,2023-04-08,726.66,Product A,896657,Paris
2843,2023-04-08,846.95,Product C,893420,New York
6850,2023-04-08,1272.81,Product D,896550,New York
9267,2023-04-08,613.32,Product B,891188,London
8871,2023-04-08,263.85,Product B,891102,Paris
1372,2023-04-08,582.9,Product C,892459,Paris
4608,2023-04-08,1093.78,Product B,890013,Tokyo
7557,2023-04-08,1771.95,Product B,893827,New York
3463,2023-04-08,426.67,Product B,892676,New York
3926,2023-04-08,841.65,Product A,897272,London
5460,2023-04-08,924.26,Product B,894172,New York
9538,2023-04-08,1157.22,Product A,895342,London
8094,2023-04-08,1530.75,Product D,892623,Tokyo
5664,2023-04-08,441.0,Product D,895219,London
8094,2023-04-08,1050.61,Product D,892635,Tokyo
3384,2023-04-08,812.49,Product D,895879,London
3623,2023-04-08,104.83,Product D,892759,Tokyo
6770,2023-04-08,573.69,Product C,891200,London
4555,2023-04-08,1260.9,Product B,894010,London
4714,2023-04-08,423.42,Product B,896026,Tokyo
7078,2023-04-08,326.14,Product C,895285,New York
5350,2023-04-09,321.73,Product D,895084,Paris
9700,2023-04-09,897.43,Product A,891656,Paris
7445,2023-04-09,512.23,Product A,896071,Tokyo
6898,2023-04-09,660.16,Product D,893724,Tokyo
9584,2023-04-09,382.49,Product D,890317,Tokyo
9514,2023-04-09,668.51,Product D,893745,Tokyo
9443,2023-04-09,350.58,Product C,894650,London
4196,2023-04-09,613.71,Product C,896703,Paris
3406,2023-04-09,1820.22,Product D,890447,London
2940,2023-04-09,1505.18,Product D,894594,New York
2982,2023-04-09,122.16,Product A,891772,New York
7498,2023-04-09,136.81,Product C,897592,London
8105,2023-04-09,115.04,Product A,897306,Tokyo
6869,2023-04-09,571.24,Product B,896483,Paris
6869,2023-04-09,471.66,Product C,896484,Paris
4868,2023-04-09,1558.92,Product B,897016,London
3926,2023-04-09,1084.09,Product B,897278,London
8803,2023-04-09,520.79,Product A,892472,Paris
2988,2023-04-09,978.28,Product A,893901,Paris
6134,2023-04-09,461.73,Product D,895065,London
3832,2023-04-09,337.35,Product D,894087,Paris
7670,2023-04-09,1527.15,Product B,894199,Tokyo
7939,2023-04-09,336.56,Product C,892960,Tokyo
9465,2023-04-09,754.62,Product C,891946,London
9465,2023-04-10,1443.32,Product C,891953,London
9689,2023-04-10,995.3,Product A,896031,Paris
1193,2023-04-10,1417.09,Product C,895404,Paris
3607,2023-04-10,1571.7,Product C,896014,New York
1025,2023-04-10,193.01,Product B,894908,New York
7981,2023-04-10,1221.04,Product B,891160,London
7557,2023-04-10,1623.21,Product A,893825,New York
3578,2023-04-10,584.36,Product D,893032,New York
6770,2023-04-10,290.18,Product A,891198,London
8542,2023-04-10,1016.72,Product A,892894,Paris
2438,2023-04-10,666.46,Product B,895780,London
7770,2023-04-10,359.42,Product D,890409,Paris
7708,2023-04-10,1149.07,Product B,896729,Paris
2296,2023-04-10,882.83,Product C,891280,Tokyo
2195,2023-04-10,715.51,Product C,895585,Tokyo
4762,2023-04-10,1524.59,Product B,891856,New York
5543,2023-04-10,357.91,Product B,896403,Paris
3024,2023-04-10,675.68,Product B,894459,Paris
9120,2023-04-10,156.79,Product D,890367,London
5201,2023-04-10,419.28,Product C,896086,Tokyo
4982,2023-04-11,2008.48,Product C,897715,Tokyo
2843,2023-04-11,719.53,Product A,893412,New York
3676,2023-04-11,960.87,Product C,890356,London
